Question,Equation,answer
유나는 기차를 타고 할머니 댁에 가고 있습니다. 기차 안에는 처음에 96명이 타고 있었는데 첫 번째 역에서 74명이 타고 57명이 내렸습니다. 기차 안에는 모두 몇 명이 타고 있는지 쓰시오.,96 + 74 - 57,113
유나는 기차를 타고 고향에 가고 있습니다. 기차 안에는 처음에 96명이 타고 있었는데 첫 번째 역에서 74명이 내리고 57명이 더 탔습니다. 기차 안에는 모두 몇 명이 타고 있는지 쓰시오.,96 - 74 + 57,79
유나는 기차를 타고 할머니 댁에 가고 있습니다. 기차 안에는 처음에 96명이 타고 있었는데 첫 번째 역에서 57명이 더 탔습니다. 기차 안에는 모두 몇 명이 타고 있는지 쓰시오.,96 + 57,153
유나는 기차를 타고 할머니 댁에 가고 있습니다. 기차 안에는 처음에 96명이 타고 있었는데 첫 번째 역에서 74명이 내렸습니다. 기차 안에는 모두 몇 명이 타고 있는지 쓰시오.,96 - 74,22
"올해 호석이의 나이는 16세이고, 호석이 어머니 나이는 호석이 나이보다 34살 많습니다. 호석이 어머니의 나이를 구하시오.",16 + 34,50
"올해 호석이의 나이는 16세이고, 호석이 어머니 나이는 호석이 나이보다 34살 많습니다. 내년이 됬을 때 호석이 어머니의 나이를 구하시오.",16 + 34 + 1,51
"올해 호석이의 나이는 16세이고, 호석이 어머니 나이는 호석이 나이보다 34살 많습니다. 내년이 됬을 때 호석이의 나이를 구하시오.",16 + 1,17
"올해 호석이의 나이는 16세이고, 호석이 어머니 나이는 호석이 나이보다 34살 많습니다. 작년에 호석이의 나이를 구하시오.",16 - 1,15
"올해 호석이의 나이는 16세이고, 호석이 어머니 나이는 호석이 나이보다 34살 많습니다. 작년에 호석이 어머니의 나이를 구하시오.",16 + 34 - 1,49
"민영이는 구슬을 81개 가지고 있습니다. 유정이에게 7개를 주었고, 정국이에게 6개를 주었습니다. 민영이가 가지고 있는 구슬은 몇 개입니까?",81 - 7 - 6,68
"민영이는 구슬을 81개 가지고 있습니다. 유정이에게 7개를 주었고, 정국이에게서 6개를 받았습니다. 민영이가 가지고 있는 구슬은 몇 개입니까?",81 - 7 + 6,80
"민영이는 구슬을 81개 가지고 있습니다. 유정이에게 7개를 받고, 정국이에게 6개를 받았습니다. 민영이가 가지고 있는 구슬은 몇 개입니까?",81 + 7 + 6,94
"민영이는 구슬을 81개 가지고 있습니다. 유정이에게 7개를 받고, 정국이에게 6개를 주었습니다. 민영이가 가지고 있는 구슬은 몇 개입니까?",81 + 7 - 6,82
"민영이는 구슬을 81개 가지고 있습니다. 유정이와 정국이에게 각각 7개, 6개를 주었습니다. 민영이가 가지고 있는 구슬은 몇 개입니까?",81 - 7 - 6,68
"석진이네 반은 남학생이 84명이고, 여학생이 58명입니다. 석진이네 반 학생을 2모둠으로 똑같이 나누어 합동작품을 만들려고 합니다. 한 모둠의 학생 수는 몇 명입니까?",( 84 + 58 ) / 2,71
"석진이네 반은 여학생이 84명이고, 남학생이 58명입니다. 석진이네 반 학생을 2모둠으로 똑같이 나누어 합동작품을 만들려고 합니다. 한 모둠의 학생 수는 몇 명입니까?",( 84 + 58 ) / 2,71
"석진이네 반은 남학생이 84명이고, 여학생이 58명입니다. 석진이네 반 남학생을 2모둠으로 똑같이 나누어 합동작품을 만들려고 합니다. 한 모둠의 학생 수는 몇 명입니까?",84  / 2,42
"석진이네 반은 남학생이 84명이고, 여학생이 58명입니다. 석진이네 반 여학생을 2모둠으로 똑같이 나누어 합동작품을 만들려고 합니다. 한 모둠의 학생 수는 몇 명입니까?",58  / 2,29
"석진이네 반은 남학생이 84명이고, 여학생이 58명입니다. 석진이네 반 학생을 2모둠으로 똑같이 나누어 모둠 당 2개의 합동작품을 만들려고 합니다. 합동작품의 갯수는 총 몇 개가 될까요?",( 84 + 58 ) / 2 * 2,142
호석이는 딱지 92개씩 80묶음 가지고 있다. 호석이가 가진 딱지는 모두 몇 장인지 구하시오.,92 * 80,7360
호석이는 딱지 92개씩 80묶음 가지고 있다면 호석이가 가진 딱지는 모두 몇 장인지 구하시오.,92 * 80,7360
호석이는 딱지 80묶음을 가지고 있다. 1 묶음에 딱지 92개가 들어있다면 호석이가 가진 딱지는 모두 몇 장인지 구하시오.,80 * 92,7360
호석이는 가지고 있는 딱지 7360개를 92개씩 묶었다면 모두 몇 묶음인지 구하시오.,7360 / 92,80
호석이는 가지고 있는 딱지 7360개를 80묶음으로 나누었다면 한 묶음에 몇 개가 들어있는지 구하시오.,7360 / 80,92
유정이는 20000원을 가지고 있습니다. 문구점에서 93원짜리 연필 80자루와 77원짜리 공책 72권을 샀습니다. 남은 돈은 얼마입니까?,20000 - 93 * 80 - 77 * 72,7016
유정이는 문구점에서 93원짜리 연필 80자루와 77원짜리 공책 72권을 샀습니다. 남은 돈이 7016원이면 원래 얼마를 가지고 있었을까요?,93 * 80 + 77 * 72 + 7016,20000
유정이는 20000원을 가지고 있습니다. 문구점에서 93원짜리 연필 80자루를 샀습니다. 남은 돈은 얼마입니까?,20000 - 93 * 80,12560
유정이는 20000원을 가지고 있습니다. 문구점에서 77원짜리 공책 72권을 샀습니다. 남은 돈은 얼마입니까?,20000 - 93 * 80 - 77 * 72,14456
유정이는 문구점에서 77원짜리 공책 72권과 93원짜리 연필 80자루를 샀습니다. 남은 돈이 7016원이면 원래 얼마를 가지고 있었을까요?,77 * 72 + 93 * 80  + 7016,20000
전체가 91쪽인 문제집을 77쪽까지 풀었습니다. 남은 문제집을 1주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 하루에 풀어야 하는 문제집은 몇쪽인가요?,( 91 - 77 ) / ( 7 * 1 ),2
전체가 91쪽인 문제집을 1주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 하루에 풀어야 하는 문제집은 몇 쪽인가요?,91 / ( 7 * 1 ),13
문제집을 77쪽까지 풀고 남은 문제집을 1주일 동안 매일 2쪽씩 풀어서 모두 풀려고 합니다. 문제집은 총 몇 쪽인가요?,77 + 7 * 1 * 2,91
"전체가 91쪽인 문제집을 77쪽까지 풀었을 때, 남은 문제집을 1주일 동안 매일 같은 양씩 풀어서 모두 풀려고 한다면 하루에 풀어야 하는 문제집은 몇쪽인가요?",( 91 - 77 ) / ( 7 * 1 ),2
전체가 91쪽인 문제집을 77쪽까지 풀었습니다. 남은 문제집을 매일 2쪽씩 풀어서 모두 풀려고 합니다. 문제집을 다 푸는 데 며칠이 걸리나요?,( 91 - 77 ) / 2,7
단팥빵 90개와 크림빵 87개를 더하여 3봉지에 똑같이 나누어 담았습니다. 한 봉지에 들어 있는 빵은 몇 개인가요?,( 90 + 87 ) / 3,59
단팥빵 90개와 크림빵 87개를 더하여 한 봉지에 59개씩 나누어 담았습니다. 봉지는 총 몇 개인가요?,( 90 + 87 ) / 59,3
단팥빵 90개와 크림빵 87개를 더하여 3봉지에 똑같이 나누어 담았습니다. 빵은 총 몇 개인가요?,90 + 87,177
단팥빵 몇 개와 크림빵 87개를 더하여 3봉지에 59개씩 똑같이 나누어 담았습니다. 단팥빵은 총 몇 개인가요?,3 * 59 - 87,90
단팥빵 90개와 크림빵 몇 개를 더하여 3봉지에 59개씩 똑같이 나누어 담았습니다. 크림빵은 총 몇 개인가요?,3 * 59 - 90,87
남준네 학교 학생 86명이 소풍을 갑니다. 62명은 큰 버스를 타고 가고 남은 학생들은 4명씩 승용차를 타고 가기로 하였습니다. 필요한 승용차는 몇 대인지 쓰시오.,( 86 - 62 ) / 4,6
남준네 학교 학생 86명이 소풍을 갑니다. 62명은 큰 버스를 타고 가고 남은 학생들은 6대의 승용차를 타고 가기로 하였습니다. 한 승용차에 몇 명씩 나눠 타야 할까요?,( 86 - 62 ) / 6,4
남준네 학교 학생 86명이 소풍을 갑니다. 4명씩 6대의 승용차를 타고 남은 학생들은 큰 버스를 타고 가기로 하였습니다. 버스로 몇 명이 타고 갔을까요?,86 - 4 * 6,62
남준네 학교 학생들이 소풍을 갑니다. 62명은 큰 버스를 타고 가고 4명씩 6대의 승용차를 타고 가기로 하였습니다. 남준이네 학교의 학생은 총 몇 명일까요?,62 + 4 * 6,86
남준네 학교 학생 86명이 소풍을 갑니다. 62명은 큰 버스를 타고 가고 남은 학생들은 4명씩 승용차를 타고 가기로 한다면 필요한 승용차는 몇 대인지 쓰시오.,( 86 - 62 ) / 4,6
풍선이 97개 있습니다. 53개의 풍선이 터져서 남은 풍선을 한 어린이에게 4개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.,( 97 - 53 ) / 4,11
풍선이 97개 있습니다. 53개의 풍선이 터져서 남은 풍선을 11명의 어린이에게 나누어 주려고 합니다. 어린이 한 명당 몇 개씩 나누어 줄 수 있는지 쓰시오.,( 97 - 53 ) / 11,4
풍선 97개를 11명의 어린이에게 4개씩 나누어 주었다면 남은 풍선은 몇 개인지 쓰시오.,97 - 11 * 4,53
풍선이 97개 중 53개의 풍선이 터져서 남은 풍선을 한 어린이에게 4개씩 나누어 주었다면 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.,( 97 - 53 ) / 4,11
가지고 있던 풍선 중 53개의 풍선이 터져서 남은 풍선을 11명의 어린이에게 4개씩 나누어 주었다면 원래 몇 개의 풍선이 있었는지 쓰시오.,53 + 4 * 11,97
키위 82개를 바구니 41개에 똑같이 나누어 담고 모둠별로 바구니를 한 개씩 주었습니다. 민영이네 모둠 2명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 받게되는 키위는 몇 개 일까요?,( 82 / 41 ) * 1 / 2,1
키위 82개를 바구니 41개에 똑같이 나누어 담고 모둠별로 바구니를 한 개씩 주었습니다. 민영이네 모둠 학생들이 바구니에 있는 키위를 1개씩 똑같이 나누어 가져갈 수 있었다면 민영이네 모둠은 몇 명인가요?,( 82 / 41 ) * 1 / 1,2
키위 82개를 바구니에 똑같이 나누어 담고 모둠별로 바구니를 한 개씩 주었습니다. 민영이네 모둠 2명의 학생이 바구니에 있는 키위를 1개씩 똑같이 나누어 가져갔다면 바구니는 총 몇 개인가요?,82 / ( 2 * 1 / 1 ),41
키위를 바구니 41개에 똑같이 나누어 담고 모둠별로 바구니를 한 개씩 주었습니다. 민영이네 모둠 2명의 학생이 바구니에 있는 키위를 1개씩 똑같이 나누어 가져갔다면 키위는 총 몇 개인가요?,41 * 1 * 2 * 1,82
키위 82개를 바구니 41개에 똑같이 나누어 담고 모둠별로 바구니를 한 개씩 주었습니다. 민영이네 모둠 2명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔습니다. 한 사람이 받게되는 키위는 몇 개 일까요?,( 82 / 41 ) * 1 / 2,1
유나는 아빠와 함께 과일 가게에서 수박을 사가지고 와서 96조각으로 잘라 32명의 식구가 똑같이 나누어 먹었습니다. 한 명이 먹은 수박은 몇 조각인지 쓰시오.,96 / 32 * 1,3
유나는 아빠와 함께 과일 가게에서 수박을 사가지고 와서 96조각으로 잘라 식구들과 3조각씩 똑같이 나누어 먹었습니다. 식구들은 총 몇 명인가요?,96 / 3,32
유나는 아빠와 함께 과일 가게에서 수박을 사가지고 와서 몇 조각으로 잘라 3조각씩 32명의 식구랑 똑같이 나누어 먹었습니다. 수박을 몇 조각으로 잘랐을까요?,3 * 32,3
유나는 아빠와 함께 과일 가게에서 수박을 사왔습니다. 수박을  96조각으로 잘라 32명의 식구가 똑같이 나누어 먹었다면 한 명이 먹은 수박은 몇 조각인지 쓰시오.,96 / 32 * 1,3
유나는 아빠와 함께 과일 가게에서 수박을 사왔습니다. 96조각으로 잘라 식구들과 3조각씩 똑같이 나누어 먹었다면 식구들은 총 몇 명인가요?,96 / 3,32
감자 84개를 세 개의 바구니에 똑같이 나누어 담으려면 한 바구니에 몇 개씩 담아야 하나요?,84 / 3,28
감자 84개를 몇 개의 바구니에 똑같이 나누어 담았더니 한 바구니에 28개씩 들어있습니다. 바구니는 몇 개 있나요?,84 / 28,3
감자를 3개의 바구니에 28개씩 똑같이 나누어 담았습니다. 감자는 총 몇 개인가요?,84 / 3,28
감자 84개를 세 개의 바구니에 똑같이 나누어 담았습니다. 한 바구니에 몇 개씩 담아야 하나요?,84 / 3,28
감자 84개를 몇 개의 바구니에 똑같이 나누어 담았습니다. 한 바구니에 28개씩 들어있다면 바구니는 몇 개 있나요?,84 / 28,3
꽃가게에서 장미꽃 99송이를 11송이씩 묶어서 팔려고 합니다. 총 몇 묶음이 만들어지는지 쓰시오.,99 // 11,9
꽃가게에서 장미꽃 100송이를 11송이씩 묶어서 팔려고 합니다. 묶고 남은 장미는 몇 개인지 쓰시오.,100 % 11,1
꽃가게에서 장미꽃을 11송이씩 9묶음으로 팔려고 합니다. 장미는 총 몇 개인지 쓰시오.,11 * 9,99
"꽃가게에서 장미꽃 99송이를 11송이씩 묶어서 팔려고 한다면, 총 몇 묶음이 만들어지는지 쓰시오.",99 // 11,9
"꽃가게에서 장미꽃 100송이를 11송이씩 묶어서 팔려고 한다면, 묶고 남은 장미는 몇 개인지 쓰시오.",100 % 11,1
민영이는 문구점에서 94원짜리 도화지 89장과 81원 짜리 색연필을 76개 샀습니다. 민영이가 산 물건의 가격은 모두 얼마인지 쓰시오.,94 * 89 + 81 * 76,14522
민영이는 문구점에서 94원짜리 도화지 89장과 81원 짜리 색연필을 76개 샀습니다. 민영이가 산 색연필의 가격은 모두 얼마인지 쓰시오.,81 * 76,6156
민영이는 문구점에서 94원짜리 도화지 89장과 81원 짜리 색연필을 76개 샀습니다. 민영이가 산 도화질의 가격은 모두 얼마인지 쓰시오.,94 * 89,8366
민영이는 문구점에서 94원짜리 색연필을 89개와 81원짜리 도화지 76장을 샀습니다. 민영이가 산 물건의 가격은 모두 얼마인지 쓰시오.,94 * 89 + 81 * 76,14522
민영이는 문구점에서 94원짜리 색연필을 89개와 81원짜리 도화지 76장을 샀습니다. 민영이가 산 도화지의 가격은 모두 얼마인지 쓰시오.,81 * 76,6156
유정는 87쪽짜리 학습지를 매일 1쪽씩 풀고 있습니다. 66일 동안 학습지를 풀었다면 남은 쪽수를 푸는데 필요한 날은 며칠입니까?,"87 / 1 - 66 ",21
유정는 87쪽짜리 학습지를 매일 1쪽씩 풀고 있습니다. 66일 동안 학습지를 푼 후 매일 2쪽씩 풀기로 했다면 남은 쪽수를 푸는데 필요한 날은 며칠입니까?,( 88 - 1 * 66 ) / 2,11
유정는 87쪽짜리 학습지를 매일 똑같이 풀고 있습니다. 66일 동안 학습지를 풀고 남은 쪽수를 푸는데 21일이 걸린다면 유정이는 매일 몇 쪽씩 푸나요?,87 / ( 66 + 21 ),1
유정는 학습지를 매일 1쪽 풀고 있습니다. 66일 동안 학습지를 풀고 남은 쪽수를 푸는데 21일이 걸린다면 유정이는 매일 몇 쪽씩 푸나요?,1 * ( 66 + 21 ),87
유정는 87쪽짜리 학습지를 매일 1쪽씩 66일 동안 학습지를 풀었습니다 남은 쪽수를 푸는데 필요한 날은 며칠입니까?,87 / 1 - 66,21
석진이는 연필 95자루를 가지고 있습니다. 석진이는 연필을 1사람에게 3자루씩 7명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개입니까?,95 - 3 * 7 / 1,74
석진이는 연필 95자루를 가지고 있습니다. 석진이는 연필을 1사람에게 3자루씩 몇 명에게 나누어 주었더니 74자루가 남았습니다. 몇 명에게 연필을 나누어 주었나요?,( 95 - 74 ) / ( 3 / 1 ),7
석진이는 연필 95자루를 가지고 있습니다. 석진이는 연필을 7명에게 몇 개씩 똑같이 나누어 주었다면 74자루 남았습니다. 석진이는 1명당 몇 자루씩 나누어 주었나요?,( 95 - 74 ) / ( 7 / 1 ),3
석진이는 가지고 있던 연필 95자루를 1사람에게 3자루씩 7명에게 나누어 주었습니다. 남은 연필의 수는 모두 몇 개입니까?,95 - 3 * 7 / 1,74
석진이는 가지고 있던 연필을 1사람에게 3자루씩 7명에게 나누어 주었더니 74자루가 남았습니다. 석진이는 원래 연필 몇 개를 가졌나요?,7 / 1 * 3 + 74,95
"호석이는 네모 모양 조각 57개, 세모 모양 조각 55개를 가지고 있습니다. 이 중에서 네모 모양 조각 50개를 동생에게 주었습니다. 호석이가 가지고 있는 조각은 모두 몇 개입니까?",57 + 55 - 50,62
"호석이는 네모 모양 조각 57개, 세모 모양 조각 55개를 가지고 있습니다. 이 중에서 네모 모양 조각 50개를 동생에게 주었습니다. 호석이가 가지고 있는 네모 조각은 모두 몇 개입니까?",57 - 50,7
"호석이는 네모 모양 조각 57개, 세모 모양 조각 55개를 가지고 있습니다. 이 중에서 네모 모양 조각 50개를 동생에게 주었습니다. 호석이가 가지고 있는 세모 조각은 모두 몇 개입니까?",55,55
"호석이는 네모 모양 조각 57개, 세모 모양 조각 55개를 가지고 있습니다. 이 중에서 세모 모양 조각 50개를 동생에게 주었습니다. 호석이가 가지고 있는 조각은 모두 몇 개입니까?",57 + 55 - 50,62
"호석이는 네모 모양 조각 57개, 세모 모양 조각 55개를 가지고 있습니다. 이 중에서 세모 모양 조각 50개를 동생에게 주었습니다. 호석이가 가지고 있는 세모 조각은 모두 몇 개입니까?",55 - 50,5
민영는 사탕을 89개 사서 85개는 동생에게 주고 나머지 사탕을 친구 2명에게 똑같이 나누어 주려고 합니다. 친구들에게 줄 수 있는 사탕의 개수를 쓰시오.,( 89 - 85 ) / 2,2
민영는 사탕을 89개 사서 몇 개는 동생에게 주고 나머지 사탕을 친구 2명에게 2개씩 똑같이 나누어 주려고 합니다. 동생에게 사탕을 몇 개 줘야 할까요?,89 - 2 * 2,85
민영는 사탕을 89개 사서 85개는 동생에게 주고 나머지 사탕을 친구들에게 2개씩 똑같이 나누어 주려고 합니다. 친구들은 몇 명일까요?,( 89 - 85 ) / 2,2
"민영는 사탕을 89개 샀습니다. 사탕 85개는 동생에게 주고 나머지 사탕을 친구 2명에게 똑같이 나누어 주려고 한다면, 친구들에게 줄 수 있는 사탕의 개수를 쓰시오.",( 89 - 85 ) / 2,2
민영는 사탕을 사서 85개는 동생에게 주고 나머지 사탕을 친구 2명에게 2개씩 똑같이 나누어 주었습니다. 민영이는 사탕을 몇 개 샀었나요?,85 + 2 * 2,89
"태형네 학교에는 1학년이 98명, 2학년이 96명, 3학년이 84명이 있습니다. 모든 학년의 학생 수를 합하면 몇 명인지 쓰시오. ",98 + 96 + 84,278
"태형네 학교에는 1학년이 98명, 2학년이 96명, 3학년이 84명이 있습니다. 1학년의 학생 수는 몇 명인지 쓰시오.",98 if 1 == 1 else 96 if 1 == 2 else 84,98
"태형네 학교에는 1학년이 98명, 2학년이 96명, 3학년이 84명이 있습니다. 1학년과 2학년의 학생 수를 합하면 몇 명인지 쓰시오.",( 98 if 1 == 1 else 96 if 1 == 2 else 84 ) + ( 98 if 2 == 1 else 96 if 2 == 2 else 84 ),194
"태형네 학교에는 1학년이 98명, 2학년이 96명, 3학년이 84명이 있습니다. 1학년과 3학년의 학생 수를 합하면 몇 명인지 쓰시오.",( 98 if 1 == 1 else 96 if 1 == 2 else 84 ) + ( 98 if 3 == 1 else 96 if 3 == 2 else 84 ),182
"태형네 학교에는 1학년이 98명, 2학년이 96명, 3학년이 84명이 있습니다. 2학년과 3학년의 학생 수를 합하면 몇 명인지 쓰시오.",( 98 if 2 == 1 else 96 if 2 == 2 else 84 ) + ( 98 if 3 == 1 else 96 if 3 == 2 else 84 ),180
남준이의 학교 운동장의 한 바퀴는 93m입니다. 남준이는 어제 92바퀴를 뛰었고 오늘은 81바퀴를 뛰었습니다. 은영이가 어제와 오늘 학교 운동장을 뛴 거리는 총 몇 m입니까?,93 * ( 92 + 81 ),16089
남준이의 학교 운동장의 한 바퀴는 93m입니다. 남준이는 어제 92바퀴를 뛰었고 오늘은 81바퀴를 뛰었습니다. 은영이가 오늘 학교 운동장을 뛴 거리는 총 몇 m입니까?,93 * 81,7533
남준이의 학교 운동장의 한 바퀴는 93m입니다. 남준이는 어제 92바퀴를 뛰었고 오늘은 81바퀴를 뛰었습니다. 은영이가 어제 학교 운동장을 뛴 거리는 총 몇 m입니까?,93 * 92,8556
남준이의 학교 운동장의 한 바퀴는 93m입니다. 남준이는 오늘 92바퀴를 뛰었고 어제는 81바퀴를 뛰었습니다. 은영이가 어제와 오늘 학교 운동장을 뛴 거리는 총 몇 m입니까?,93 * ( 92 + 81 ),16089
남준이의 학교 운동장의 한 바퀴는 93m입니다. 남준이는 오늘 92바퀴를 뛰었고 어제는 81바퀴를 뛰었습니다. 은영이가 어제 학교 운동장을 뛴 거리는 총 몇 m입니까?,93 * 81,7533
남준네 학교 학생은 99명입니다. 호석이네 학교 학생은 남준네 학교 학생보다 98명이 더 많습니다. 남준네 학교와 호석이네 학교의 학생은 모두 몇 명입니까?,99 + 99 + 98,296
남준네 학교 학생은 99명입니다. 호석이네 학교 학생은 남준네 학교 학생보다 98명이 더 많습니다. 호석이네 학교의 학생은 모두 몇 명입니까?,99 + 98,197
남준네 학교 학생은 99명입니다. 호석이네 학교 학생은 남준네 학교 학생보다 98명이 더 많습니다. 남준네 학교의 학생은 모두 몇 명입니까?,99,99
남준네 학교 학생은 99명이고 호석이네 학교 학생은 남준네 학교 학생보다 98명이 더 많다면 남준네 학교와 호석이네 학교의 학생은 모두 몇 명입니까?,99 + 99 + 98,296
남준네 학교 학생은 99명이고 호석이네 학교 학생은 남준네 학교 학생보다 98명이 더 많다면 호석이네 학교의 학생은 모두 몇 명입니까?,99 + 98,197
"민영이는 한 봉지에 84개씩 들어 있는 구슬 72봉지를 똑같이 2묶음으로 나누어 1묶음을 가졌습니다. 이 중에서 62개를 친구에게 주고, 형에게서 51개를 더 받았다면 민영이가 가지고 있는 구슬은 몇 개인가요?",84 * 72 / 2 * 1 - 62 + 51,3014
"민영이는 한 봉지에 84개씩 들어 있는 구슬 72봉지를 똑같이 2묶음으로 나누어 1묶음을 가졌습니다. 이 중에서 62개를 친구에게 더 받고, 형에게서 51개를 주었다면 민영이가 가지고 있는 구슬은 몇 개인가요?",84 * 72 / 2 * 1 + 62 - 51,3035
"민영이는 한 봉지에 84개씩 들어 있는 구슬 72봉지를 똑같이 2묶음으로 나누어 1묶음을 가졌습니다. 이 중에서 62개를 친구에게 주고, 형에게서 51개를 주었다면 민영이가 가지고 있는 구슬은 몇 개인가요?",84 * 72 / 2 * 1 - 62 - 51,2911
"민영이는 한 봉지에 84개씩 들어 있는 구슬 72봉지를 똑같이 2묶음으로 나누어 1묶음을 가졌습니다. 이 중에서 62개를 친구에게 더 받고, 형에게서 51개를 더 받았다면 민영이가 가지고 있는 구슬은 몇 개인가요?",84 * 72 / 2 * 1 + 62 + 51,3137
"민영이는 한 봉지에 84개씩 들어 있는 구슬 72봉지를 똑같이 2묶음으로 나누어 1묶음을 가진 후 이 중에서 62개를 친구에게 주고, 형에게서 51개를 더 받았습니다. 민영이가 가지고 있는 구슬은 몇 개인가요?",84 * 72 / 2 * 1 - 62 + 51,3014
서울에서 대구까지의 거리는 98km입니다. 1시간에 94km를 가는 자동차로 서울에서 출발하여 대구까지 가려고 합니다. 0.5시간을 갔다면 남은 거리는 몇 km인지 쓰시오.,98 - 94 / 1 * 0.5,51
서울에서 대구까지를 1시간에 94km를 가는 자동차로 0.5시간을 갔더니 51km 남았습니다. 서울에서 대구까지의 거리는 얼마인지 쓰시오.,94 / 1 * 0.5 + 51,98
서울에서 대구까지의 거리는 98km입니다. 자동차로 서울에서 출발하여 대구를 향해 0.5시간을 갔더니 51km 남았습니다. 자동차는 1시간에 몇 km를 가나요?,( 98 - 51 ) / 0.5 * 1,94
서울에서 대구까지의 거리는 98km입니다. 1시간에 94km를 가는 자동차로 서울에서 출발하여 대구를 향해 0.5시간을 갔다면 남은 거리는 몇 km인지 쓰시오.,98 - 94 / 1 * 0.5,51
서울에서 대구까지의 거리는 98km입니다. 1시간에 94km를 가는 자동차로 대구에서 출발하여 서울까지 가려고 합니다. 0.5시간을 갔다면 남은 거리는 몇 km인지 쓰시오.,98 - 94 / 1 * 0.5,51
"윤기는 한 상자에 88개씩 들어 있는 초콜릿 87상자를 사서 72명의 친구와 똑같이 나누어 가졌습니다. 이 중에서 66개를 누나에게 주었다면 윤기에게 남은 초콜릿은 몇 개 인가요? ",88 * 87 / 24 - 66,253
윤기는 한 상자에 88개씩 들어 있는 초콜릿 87상자를 사서 72명의 친구와 똑같이 나누어 가졌습니다. 이 중에서 66개를 누나에게 더 받았다면 윤기가 가진 초콜릿은 몇 개 인가요?,88 * 87 / 24 + 66,385
윤기는 한 상자에 88개씩 들어 있는 초콜릿 87상자를 사서 72명의 친구와 똑같이 나누어 가진 후 66개를 누나에게 주었다면 윤기에게 남은 초콜릿은 몇 개 인가요?,88 * 87 / 24 - 66,253
윤기는 한 상자에 88개씩 들어 있는 초콜릿 87상자를 사서 친구들과 똑같이 나누어 가졌습니다. 이 중에서 66개를 누나에게 주었더니 남은 초콜릿이 253개입니다. 친구는 총 몇 명인가요?,88 * 87 / ( 253 + 66 ),24
윤기는 한 상자에 88개씩 들어 있는 초콜릿 상자 몇 개를 사서 72명의 친구와 똑같이 나누어 가졌습니다. 이 중에서 66개를 누나에게 주었다면 남은 초콜릿이 253개입니다. 윤기는 초콜릿 상자를 몇 개 샀나요??,( 253 + 66 ) * 72 / 88,87
풀 99개를 3개씩 묶어서 포장하고 각 묶음마다 색종이를 94장씩 넣으려고 합니다. 필요한 색종이 수는 몇 장인지 쓰시오.,99 / 3 * 94,3102
풀 99개를 3개씩 묶어서 포장하고 각 묶음마다 색종이 3102장을 똑같이 나누어 넣으려고 합니다. 한 묶음에 몇 장씩 넣어야 할까요?,3102 / ( 99 / 3 ) / 1,94
풀 99개를 3개씩 묶어서 포장하고 각 묶음마다 색종이를 94장씩 넣으려고 합니다. 총 몇 묶음이 생길까요?,99 / 3,33
풀 99개를 3개씩 묶어서 포장하고 각 묶음마다 색종이 3102장을 똑같이 나누어 넣으려고 한다면 한 묶음에 몇 장씩 넣어야 할까요?,3102 / ( 99 / 3 ) / 1,94
풀 99개를 3개씩 묶어서 포장하고 각 묶음마다 색종이를 94장씩 넣으려고 한다면 필요한 색종이 수는 몇 장인지 쓰시오.,99 / 3 * 94,3102
남준이는 용돈으로 850원을 받았습니다. 그 중에서 71원짜리 음료수 한 병과 67원짜리 껌 한 통을 샀습니다. 남은 돈은 얼마입니까?,850 - 71 * 1 - 67 * 1,712
남준이는 용돈으로 71원짜리 음료수 한 병과 67원짜리 껌 한 통을 샀더니 남은 돈이 712원입니다. 용돈은 원래 얼마였나요?,71 * 1 - 67 * 1 + 712,850
남준이는 용돈으로 850원을 받았습니다. 그 중에서 71원짜리 음료수 한 병과 67원짜리 껌 한 통을 샀다면 남은 돈은 얼마입니까?,850 - 71 * 1 - 67 * 1,712
남준이는 용돈으로 71원짜리 음료수 한 병과 67원짜리 껌 한 통을 샀더니 남은 돈이 712원 이었다면 용돈은 원래 얼마였나요?,71 * 1 - 67 * 1 + 712,850
남준이는 용돈으로 850원을 받았습니다. 그 중에서 71원짜리 음료수 한 병을 샀습니다. 남은 돈은 얼마입니까?,850 - 71 * 1,779
"공이 한 통에 88개씩 84통 있습니다. 이 공을 66상자에 똑같이 나누어 담으려고 합니다. 한 상자에 몇 개씩 넣어야 하는지 답을 쓰시오. ",88 / 1 * 84 / 66,112
공이 88개씩 들어있는 통이 몇 개 있습니다. 공을 112개씩 66상자에 똑같이 나누어 담을 수 있었다면 원래 통은 몇 개였나요?,112 * 66 / 88,84
공이 84통에 똑같이 나누어져 있습니다. 이 공을 66상자에 112개씩 똑같이 나누어 담을 수 있었다면 원래 통 안에 공은 몇 개씩 나누어져 있었나요?,66 * 112 / 84,88
